IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.30,35128,192.168.1.184,443,6,91.0,60,60,1,1,18,0,1,ddos
192.168.1.38,44432,192.168.1.190,80,6,7.0,622,2239,7,6,27,537,1,injection
192.168.1.30,60062,192.168.1.152,80,6,7.0,361,52,2,1,24,381,1,injection
192.168.1.31,50854,192.168.1.184,80,6,7.0,352,271,4,3,26,0,1,ddos
192.168.1.36,53164,192.168.1.184,443,6,91.0,1167,7589,10,11,31,215,1,injection
192.168.1.193,56729,192.168.1.195,5357,6,7.0,1202,2578,6,5,27,3,0,Benign
192.168.1.30,34926,192.168.1.190,80,6,7.0,112,60,2,1,18,31,1,scanning
192.168.1.31,49810,192.168.1.190,80,6,7.0,112,60,2,1,18,35,1,injection
192.168.1.30,53530,192.168.1.190,80,6,7.0,532,2239,5,6,27,242,1,password
192.168.1.36,39248,192.168.1.195,80,6,7.0,458,2163,5,5,27,272,1,injection
192.168.1.35,44766,192.168.1.195,80,6,7.0,490,696,5,4,27,272,1,password
192.168.1.30,54954,192.168.1.194,80,6,7.0,268,240,5,4,18,22147,1,ddos
192.168.1.33,45254,52.59.177.21,80,6,7.178,563,12815,5,12,27,1647,1,injection
192.168.1.30,33484,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,33104,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,39124,18.184.104.180,80,6,7.0,455,10664,4,10,26,1573,1,injection
192.168.1.30,50006,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.35,38154,192.168.1.152,80,6,7.0,556,3760,6,6,27,97,1,xss
192.168.1.184,443,192.168.1.30,60526,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.31,45272,192.168.1.152,80,6,7.0,392,3752,3,6,25,21,1,ddos
192.168.1.31,57856,192.168.1.152,80,6,7.0,480,3760,5,6,27,52,1,injection
192.168.1.195,51941,192.168.1.1,41952,6,7.0,570,4402,8,10,27,0,0,Benign
192.168.1.31,49706,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.31,38466,192.168.1.152,80,6,7.0,501,3760,5,6,27,257,1,injection
192.168.1.35,51166,192.168.1.195,80,6,7.0,458,2163,5,5,27,422,1,password
192.168.1.36,50156,192.168.1.195,80,6,7.0,474,696,5,4,27,355,1,xss
192.168.1.33,47180,192.168.1.195,80,6,7.0,311,0,1,0,24,0,1,password
192.168.1.35,43228,192.168.1.184,443,6,91.0,1095,2215,8,8,31,124,1,injection
192.168.1.31,54208,192.168.1.152,80,6,7.0,164,112,3,2,19,21163,1,ddos
192.168.1.31,55950,192.168.1.152,80,6,7.0,164,112,3,2,19,20033,1,ddos
192.168.1.36,47748,192.168.1.190,80,6,7.0,527,2239,5,6,27,517,1,injection
192.168.1.31,52400,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,40724,192.168.1.195,80,6,7.0,458,2163,5,5,27,268,1,xss
192.168.1.195,60280,192.168.1.79,9197,6,7.0,1064,30374,9,26,27,13,0,Benign
192.168.1.33,38938,52.59.177.21,80,6,7.178,558,12815,6,12,27,2031,1,injection
192.168.1.36,55258,192.168.1.190,80,6,7.0,465,2179,3,5,25,52,1,injection
192.168.1.30,39520,192.168.1.184,443,6,91.0,112,60,2,1,18,29,1,ddos
192.168.1.36,37500,192.168.1.190,80,6,7.0,658,112,2,2,26,249,1,injection
192.168.1.31,55510,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,52870,192.168.1.194,80,6,7.0,328,240,6,4,18,23018,1,ddos
192.168.1.36,57448,52.59.177.21,80,6,7.178,491,12815,5,12,27,1686,1,injection
192.168.1.33,39036,192.168.1.195,80,6,7.0,498,2203,6,6,27,269,1,injection
192.168.1.33,47412,192.168.1.195,80,6,7.0,525,696,5,4,27,317,1,injection
192.168.1.31,47944,176.28.50.165,80,6,7.0,526,2816,6,6,27,2632,1,injection
192.168.1.33,52120,192.168.1.152,80,6,7.0,539,3760,5,6,27,19,1,injection
192.168.1.31,59028,192.168.1.152,80,6,7.0,543,164,5,3,27,255,1,injection
192.168.1.31,50330,192.168.1.152,80,6,7.0,471,3760,5,6,27,1250,1,injection
192.168.1.180,55291,192.168.1.190,53,17,5.0,305,466,3,3,0,0,0,Benign
192.168.1.31,48168,192.168.1.195,80,6,7.0,475,696,5,4,27,204,1,password
192.168.1.36,41734,52.59.177.21,80,6,7.178,613,12815,6,12,27,1773,1,injection
192.168.1.36,48344,192.168.1.190,80,6,7.0,482,2239,5,6,27,10,1,injection
192.168.1.31,49134,192.168.1.1,53,17,5.0,71,71,1,1,0,2,1,ddos
192.168.1.184,443,192.168.1.31,35910,6,91.0,52,52,1,1,17,14,0,Benign
192.168.1.31,36894,192.168.1.195,80,6,7.0,469,696,5,4,27,243,1,scanning
192.168.1.195,61574,239.255.255.250,3702,17,153.0,8864,0,8,0,0,802,0,Benign
192.168.1.36,55430,18.184.104.180,80,6,7.0,573,12815,6,12,27,1611,1,injection
192.168.1.36,54034,192.168.1.152,80,6,7.0,780,3760,5,6,27,131,1,xss
192.168.1.36,55090,18.184.104.180,80,6,7.0,794,112,5,2,27,2270,1,injection
192.168.1.31,49182,192.168.1.152,80,6,7.0,104,52,2,1,17,20054,1,injection
192.168.1.30,53556,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.31,50498,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.31,53688,192.168.1.1,53,17,5.0,71,71,1,1,0,8,1,ddos
192.168.1.190,14426,203.119.86.101,53,17,5.0,129,800,1,1,0,24,0,Benign
192.168.1.36,49982,192.168.1.184,443,6,91.0,1087,2215,8,8,31,218,1,injection
192.168.1.33,53316,192.168.1.195,80,6,7.0,462,696,5,4,27,158,1,password
192.168.1.31,45999,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,ddos
192.168.1.31,56548,192.168.1.152,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.33,36388,192.168.1.190,80,6,7.0,523,2239,5,6,27,33,1,injection
192.168.1.30,57212,176.28.50.165,80,6,7.0,526,2816,6,6,27,1008,1,injection
192.168.1.36,36586,176.28.50.165,80,6,7.0,216,112,4,2,19,2837,1,xss
192.168.1.30,60176,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,43766,192.168.1.184,80,6,7.0,539,323,6,4,27,104,1,ddos
192.168.1.33,43796,192.168.1.195,80,6,7.0,466,696,5,4,27,314,1,injection
192.168.1.33,60630,192.168.1.195,80,6,7.0,458,2203,5,6,27,355,1,injection
192.168.1.33,39240,192.168.1.190,80,6,7.0,532,2239,5,6,27,57,1,password
192.168.1.31,56358,192.168.1.184,443,6,91.0,60,60,1,1,18,0,1,ddos
192.168.1.33,35706,192.168.1.190,80,6,7.0,541,2239,5,6,27,10,1,password
192.168.1.33,52442,192.168.1.195,80,6,7.0,560,696,5,4,27,354,1,password
192.168.1.31,45232,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.31,60660,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.35,34870,192.168.1.195,80,6,7.0,481,696,5,4,27,244,1,xss
192.168.1.36,35982,192.168.1.190,80,6,7.0,607,2525,6,6,27,1732,1,injection
192.168.1.36,56980,176.28.50.165,80,6,7.0,216,112,4,2,19,4380,1,xss
192.168.1.30,49690,192.168.1.190,80,6,7.0,216,2187,4,5,27,255,1,password
192.168.1.195,63779,192.168.1.79,9197,6,7.0,511,16210,7,15,27,0,0,Benign
192.168.1.30,56116,52.59.177.21,80,6,7.178,513,12815,5,12,27,1344,1,injection
192.168.1.184,443,192.168.1.31,60554,6,91.0,52,52,1,1,17,14,0,Benign
192.168.1.33,53114,192.168.1.195,80,6,7.0,705,696,5,4,27,267,1,password
192.168.1.190,80,192.168.1.31,45246,6,7.0,52,0,1,0,17,0,0,Benign
192.168.1.30,37387,192.168.1.1,53,17,5.0,67,0,1,0,0,0,1,dos
192.168.1.195,65204,192.168.1.1,41952,6,7.0,911,4374,12,12,27,748,0,Benign
192.168.1.184,443,192.168.1.31,39386,6,91.0,52,52,1,1,17,4,0,Benign
192.168.1.193,50511,239.255.255.250,1900,17,153.12,1932,0,12,0,0,14987,0,Benign
192.168.1.31,53334,192.168.1.152,80,6,7.0,459,3760,4,6,27,241,1,injection
192.168.1.35,52664,192.168.1.195,80,6,7.0,458,2203,5,6,27,322,1,password
192.168.1.36,43478,192.168.1.184,443,6,91.0,1115,7589,9,11,31,94,1,injection
192.168.1.38,37248,192.168.1.195,80,6,7.0,459,696,5,4,27,364,1,injection
192.168.1.36,60040,192.168.1.190,80,6,7.0,387,0,2,0,24,272,1,xss
192.168.1.35,40460,192.168.1.190,80,6,7.0,570,2239,6,6,27,59,1,password
192.168.1.152,80,192.168.1.31,38356,6,7.0,52,52,1,1,17,0,0,Benign
192.168.1.30,45424,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,33332,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.38,53336,192.168.1.184,443,6,91.0,1609,2364,11,10,31,416,1,ddos
192.168.1.36,41504,192.168.1.195,80,6,7.0,458,2203,5,6,27,334,1,xss
192.168.1.190,25177,91.189.94.173,53,17,5.169,73,0,1,0,0,0,0,Benign
192.168.1.31,47972,176.28.50.165,80,6,7.0,104,52,2,1,17,310,1,injection
192.168.1.36,43322,192.168.1.190,80,6,7.0,958,2239,6,6,27,101,1,xss
192.168.1.38,47374,192.168.1.152,80,6,7.0,548,3760,4,6,27,511,1,injection
192.168.1.30,58448,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,33588,192.168.1.152,80,6,7.0,551,3864,6,8,27,62,1,injection
192.168.1.30,38310,192.168.1.190,80,6,7.0,824,2239,5,6,27,49,1,ddos
192.168.1.184,443,192.168.1.31,47962,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.33,8080,192.168.1.193,49377,6,131.0,208,200,2,1,24,61,0,Benign
192.168.1.36,55602,192.168.1.190,80,6,7.0,577,2239,5,6,27,204,1,injection
192.168.1.36,51926,192.168.1.190,80,6,7.0,554,2239,6,6,27,500,1,xss
192.168.1.30,52766,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,38386,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,55390,192.168.1.190,80,6,7.0,552,2187,5,5,27,263,1,password
192.168.1.31,44748,192.168.1.152,80,6,7.0,845,3760,5,6,27,352,1,injection
192.168.1.33,54930,192.168.1.190,80,6,7.0,559,2239,5,6,27,79,1,injection
192.168.1.184,443,192.168.1.31,40238,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.33,50036,192.168.1.190,80,6,7.0,545,2239,5,6,27,230,1,password
192.168.1.31,40110,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,60924,192.168.1.152,80,6,7.0,720,3812,5,7,27,33,1,injection
192.168.1.30,33778,192.168.1.184,443,6,91.0,112,60,2,1,18,2,1,ddos
192.168.1.36,35904,192.168.1.190,80,6,7.0,535,2239,5,6,27,283,1,injection
192.168.1.36,46426,192.168.1.152,80,6,7.0,52,52,1,1,17,0,1,injection
192.168.1.36,35768,192.168.1.152,80,6,7.0,429,112,3,2,26,143,1,xss
192.168.1.36,57634,192.168.1.190,80,6,7.0,673,2239,6,6,27,249,1,xss
192.168.1.30,38386,18.184.104.180,80,6,7.0,645,12815,6,12,27,5235,1,injection
192.168.1.30,47714,192.168.1.152,80,6,7.0,528,3760,5,6,27,132,1,injection
192.168.1.31,41296,192.168.1.190,80,6,7.0,454,2179,4,5,25,251,1,ddos
192.168.1.31,54642,192.168.1.190,80,6,7.0,798,2239,6,6,27,45,1,ddos
192.168.1.31,40510,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.33,42564,192.168.1.195,80,6,7.0,458,2203,5,6,27,358,1,password
192.168.1.33,55321,192.168.1.1,53,17,5.0,100,100,2,2,0,13,1,injection
192.168.1.36,51874,18.184.104.180,80,6,7.0,611,12815,7,12,27,6595,1,injection
192.168.1.33,35448,192.168.1.195,80,6,7.0,475,696,5,4,27,223,1,injection
192.168.1.31,36972,192.168.1.195,80,6,7.0,458,2163,5,5,27,341,1,injection
192.168.1.193,51730,192.168.1.33,80,6,7.0,1440,1200,30,30,22,10234,1,backdoor
192.168.1.33,52378,192.168.1.184,443,6,91.0,1195,7589,11,11,31,398,1,injection
192.168.1.37,4444,192.168.1.193,49231,6,0.0,208,200,2,1,24,63,0,Benign
192.168.1.33,59522,192.168.1.195,80,6,7.0,456,736,5,5,27,355,1,password
192.168.1.184,443,192.168.1.30,44146,6,91.0,52,52,1,1,17,7,0,Benign
192.168.1.30,49546,192.168.1.190,80,6,7.0,576,2239,5,6,27,275,1,password
192.168.1.33,41674,192.168.1.195,80,6,7.0,80,80,2,2,17,2,1,password
192.168.1.38,42940,192.168.1.152,80,6,7.0,495,3760,5,6,27,35,1,ddos
192.168.1.38,45964,192.168.1.184,443,6,91.0,1115,7589,9,11,31,150,1,ddos
192.168.1.180,33156,192.168.1.190,53,17,5.0,236,349,2,2,0,25,0,Benign
192.168.1.33,33824,192.168.1.190,80,6,7.0,164,112,3,2,19,80,1,injection
192.168.1.190,37628,96.7.49.65,53,17,5.147,97,130,1,1,0,130,0,Benign
192.168.1.36,59896,192.168.1.190,80,6,7.0,568,2187,5,5,27,364,1,xss
192.168.1.31,53746,192.168.1.184,443,6,91.0,112,60,2,1,18,21,1,ddos
192.168.1.36,57192,192.168.1.152,80,6,7.0,766,3812,5,7,27,268,1,xss
192.168.1.195,57219,192.168.1.1,41952,6,7.0,847,4426,11,13,27,0,0,Benign
192.168.1.30,49102,192.168.1.190,80,6,7.0,466,52,3,1,26,187,1,injection
192.168.1.31,51532,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.184,443,192.168.1.31,37576,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.30,55937,192.168.1.1,53,17,5.0,71,71,1,1,0,4,1,dos
192.168.1.184,443,192.168.1.31,57434,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.193,63868,192.168.1.33,8080,6,131.0,1440,1200,30,30,22,10182,1,backdoor
192.168.1.30,59388,192.168.1.152,80,6,7.0,514,3760,4,6,27,282,1,password
192.168.1.190,80,192.168.1.31,45262,6,7.0,312,0,6,0,17,12284,0,Benign
52.59.177.21,80,192.168.1.36,37438,6,7.178,12815,525,12,4,27,1434,0,Benign
192.168.1.33,54880,192.168.1.190,80,6,7.0,572,2239,5,6,27,37,1,injection
192.168.1.31,55470,192.168.1.152,80,6,7.0,546,3760,5,6,27,48,1,injection
192.168.1.190,80,192.168.1.31,56164,6,7.0,2239,502,6,3,27,197,0,Benign
192.168.1.30,41452,192.168.1.1,53,17,5.0,71,71,1,1,0,3,1,ddos
192.168.1.33,40282,192.168.1.195,80,6,7.0,460,696,5,4,27,184,1,password
192.168.1.184,443,192.168.1.31,39890,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.79,41034,192.168.1.255,15600,17,0.0,189,0,3,0,0,3913013,0,Benign
192.168.1.184,443,192.168.1.31,55526,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.36,45000,192.168.1.190,80,6,7.0,545,2239,5,6,27,71,1,injection
192.168.1.30,45412,192.168.1.1,53,17,5.0,71,71,1,1,0,2,1,ddos
192.168.1.31,60732,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,33088,192.168.1.190,80,6,7.0,481,2239,4,6,27,195,1,injection
192.168.1.30,49760,192.168.1.152,80,6,7.0,571,3700,6,5,27,173,1,injection
192.168.1.31,44634,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.33,55410,192.168.1.195,80,6,7.0,458,2163,5,5,27,294,1,injection
192.168.1.195,60290,192.168.1.1,41952,6,7.0,795,4374,10,12,27,224,0,Benign
192.168.1.30,60231,192.168.1.1,53,17,5.0,67,67,1,1,0,3,1,dos
192.168.1.36,53876,192.168.1.190,80,6,7.0,883,2239,5,6,27,161,1,xss
192.168.1.38,52576,192.168.1.195,80,6,7.0,496,696,5,4,27,1144,1,injection
192.168.1.195,5353,224.0.0.251,5353,17,8.0,554,0,6,0,0,2,0,Benign
192.168.1.195,61574,239.255.255.250,3702,17,153.0,8880,0,8,0,0,1154,0,Benign
192.168.1.30,47000,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
194.58.193.132,53,192.168.1.190,48888,17,5.0,1457,0,1,0,0,0,0,Benign
192.168.1.36,51408,192.168.1.190,80,6,7.0,629,2239,6,6,27,33,1,xss
192.168.1.36,36050,192.168.1.152,80,6,7.0,526,3760,5,6,27,191,1,injection
192.168.1.184,443,192.168.1.30,47392,6,91.0,52,52,1,1,17,18,0,Benign
192.168.1.33,44092,192.168.1.195,80,6,7.0,474,696,5,4,27,248,1,injection
192.168.1.30,56270,192.168.1.184,443,6,91.0,112,60,2,1,18,32,1,ddos
192.168.1.1,56504,192.168.1.195,57283,17,12.0,5564,0,16,0,0,5133,0,Benign
192.168.1.184,443,192.168.1.31,37438,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.31,48564,18.184.104.180,80,6,7.0,593,12815,6,12,27,1667,1,injection
192.168.1.38,59050,18.184.104.180,80,6,7.0,512,12815,6,12,27,999,1,injection
192.168.1.37,8080,192.168.1.193,49249,6,131.0,208,200,2,1,24,87,0,Benign
192.168.1.36,42544,52.59.177.21,80,6,7.178,502,12815,5,12,27,1646,1,injection
192.168.1.33,37336,192.168.1.184,443,6,91.0,1207,7589,11,11,31,388,1,injection
192.168.1.31,54728,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,45794,192.168.1.190,80,6,7.0,446,164,3,3,26,204,1,xss
192.168.1.30,53998,192.168.1.184,443,6,91.0,112,60,2,1,18,25,1,ddos
192.168.1.35,35596,192.168.1.152,80,6,7.0,511,3760,5,6,27,47,1,injection
192.168.1.38,34902,192.168.1.152,80,6,7.0,498,3812,5,7,27,288,1,ddos
192.168.1.33,4444,192.168.1.193,49370,6,0.0,208,200,2,1,24,59,0,Benign
192.168.1.31,57834,192.168.1.152,80,6,7.0,490,3760,5,6,27,72,1,injection
192.168.1.30,42068,192.168.1.184,80,6,7.0,543,323,6,4,27,56,1,ddos
192.168.1.31,55224,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,ddos
192.168.1.33,48374,176.28.50.165,80,6,7.0,526,2286,6,6,27,942,1,injection
192.168.1.30,51970,192.168.1.195,80,6,7.0,486,696,5,4,27,274,1,injection
192.168.1.30,41914,192.168.1.195,80,6,7.0,458,2163,5,5,27,340,1,injection
192.168.1.38,54484,192.168.1.190,80,6,7.0,579,2239,6,6,27,465,1,password
192.168.1.31,49384,192.168.1.152,80,6,7.0,806,3812,5,7,27,92,1,injection
192.168.1.79,47319,239.255.255.250,15600,17,0.0,63,0,1,0,0,0,0,Benign
192.168.1.30,48474,52.59.177.21,80,6,7.178,492,12815,5,12,27,2951,1,injection
192.168.1.190,45552,27.50.65.23,53,17,5.0,82,119,1,1,0,13,0,Benign
192.168.1.30,38666,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,45466,52.59.177.21,80,6,7.178,610,12815,6,12,27,1320,1,injection
192.168.1.31,39610,192.168.1.194,80,6,7.0,328,240,6,4,18,23101,1,ddos
192.168.1.30,33168,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,37296,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,59738,192.168.1.190,80,6,7.0,52,0,1,0,16,0,1,password
192.168.1.36,46528,192.168.1.195,80,6,7.0,729,561,5,5,27,77,1,xss
192.168.1.195,56024,8.8.8.8,53,17,5.2120000000000015,80,186,1,1,0,172,0,Benign
192.168.1.31,44810,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.38,50510,192.168.1.152,80,6,7.0,480,3760,5,6,27,186,1,injection
192.168.1.33,47288,18.184.104.180,80,6,7.0,558,12815,6,12,27,1704,1,injection
192.168.1.36,56772,192.168.1.184,443,6,91.0,1127,7686,9,12,31,185,1,injection
192.168.1.30,59594,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.190,35441,192.5.6.30,53,17,5.178,70,791,1,1,0,19,0,Benign
192.168.1.31,33436,192.168.1.190,80,6,7.0,611,2239,5,6,27,83,1,scanning
192.168.1.31,34804,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,42418,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,44310,192.168.1.152,80,6,7.0,499,3760,5,6,27,3054,1,injection
192.168.1.30,53396,192.168.1.184,80,6,7.0,391,271,4,3,26,0,1,ddos
192.168.1.36,56132,192.168.1.190,80,6,7.0,514,2239,5,6,27,205,1,xss
192.168.1.33,59414,192.168.1.152,80,6,7.0,781,3812,5,7,27,76,1,password
192.168.1.30,57608,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,55496,192.168.1.195,80,6,7.0,458,2163,5,5,27,246,1,injection
192.168.1.30,42804,192.168.1.190,80,6,7.0,112,60,2,1,18,2,1,password
192.168.1.33,50802,192.168.1.152,80,6,7.0,832,3812,6,7,27,26,1,password
192.168.1.30,58072,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.31,52276,192.168.1.184,80,6,7.0,472,387,6,4,27,194,1,ddos
192.168.1.38,38330,192.168.1.190,80,6,7.0,583,2239,5,6,27,89,1,injection
192.168.1.35,44002,192.168.1.184,443,6,91.0,1393,2215,10,8,31,237,1,injection
192.168.1.36,47610,192.168.1.152,80,6,7.0,482,3760,5,6,27,1103,1,injection
192.168.1.31,42418,192.168.1.195,80,6,7.0,418,2163,4,5,27,1055,1,password
192.168.1.38,35792,192.168.1.152,80,6,7.0,498,3760,5,6,27,359,1,ddos
192.168.1.30,42049,192.168.1.1,53,17,5.0,142,142,2,2,0,13225,1,ddos
192.168.1.36,59942,192.168.1.195,80,6,7.0,458,2163,5,5,27,360,1,injection
192.168.1.33,42484,192.168.1.190,80,6,7.0,772,2239,5,6,27,85,1,injection
192.168.1.194,80,192.168.1.31,47838,6,7.0,180,104,3,2,18,18357,0,Benign
192.168.1.36,41280,192.168.1.195,80,6,7.0,180,132,4,3,19,136,1,xss
192.168.1.30,50584,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.30,43576,192.168.1.190,80,6,7.0,966,2291,6,7,27,7,1,password
192.168.1.152,80,192.168.1.31,59008,6,7.0,52,52,1,1,17,0,0,Benign
192.168.1.193,61761,192.168.1.33,8080,6,131.0,1440,1200,30,30,22,10033,1,backdoor
192.168.1.30,34960,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,45992,192.168.1.190,80,6,7.0,606,2239,5,6,27,680,1,injection
192.168.1.31,43562,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,34574,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.36,58748,192.168.1.184,443,6,91.0,1115,7589,9,11,31,131,1,injection
192.168.1.30,55344,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.195,49795,239.255.255.250,1900,17,153.12,3028,0,20,0,0,3264,0,Benign
192.168.1.31,46820,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,53398,192.168.1.152,80,6,7.0,618,3812,6,7,27,55,1,injection
192.168.1.31,43934,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.190,48638,204.61.216.50,53,17,5.0,80,531,1,1,0,12,0,Benign
192.168.1.36,53856,52.59.177.21,80,6,7.178,571,12815,6,12,27,1599,1,injection
192.168.1.36,58478,192.168.1.190,80,6,7.0,628,2239,5,6,27,389,1,injection
192.168.1.30,43438,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,53408,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.36,50822,192.168.1.184,443,6,91.0,1102,2215,8,8,31,108,1,injection
192.168.1.30,46505,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,dos
192.168.1.35,34982,18.184.104.180,80,6,7.0,640,12815,6,12,27,1633,1,injection
192.168.1.36,48806,52.59.177.21,80,6,7.178,164,12755,3,11,27,1840,1,injection
192.168.1.37,8080,192.168.1.193,56038,6,131.0,208,200,2,1,24,58,0,Benign
192.168.1.79,55718,192.168.1.255,15600,17,0.0,126,0,2,0,0,1882740,0,Benign
192.168.1.30,49296,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,51414,192.168.1.190,80,6,7.0,556,2239,5,6,27,299,1,injection
192.168.1.30,37156,192.168.1.190,80,6,7.0,555,2525,5,6,27,4179,1,password
192.168.1.35,44310,192.168.1.195,80,6,7.0,498,2203,6,6,27,371,1,injection
192.168.1.30,38274,192.168.1.190,80,6,7.0,746,2239,5,6,27,98,1,injection
192.168.1.184,443,192.168.1.31,41276,6,91.0,52,52,1,1,17,22,0,Benign
192.168.1.195,63856,192.168.1.79,7678,6,7.0,458,1997,6,7,27,0,0,Benign
192.168.1.33,50754,192.168.1.184,443,6,91.0,1074,2080,8,7,30,158,1,injection
192.168.1.31,33734,192.168.1.152,80,6,7.0,497,3812,5,7,27,78,1,injection
192.168.1.31,33312,192.168.1.190,80,6,7.0,752,2187,5,5,27,212,1,scanning
192.168.1.31,48790,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.79,40409,192.168.1.255,15600,17,0.0,63,0,1,0,0,0,0,Benign
192.168.1.30,59666,192.168.1.190,80,6,7.0,835,2239,5,6,27,26,1,ddos
192.168.1.193,57691,192.168.1.33,8080,6,131.0,1440,1200,30,30,22,10097,1,backdoor
192.168.1.31,59048,192.168.1.190,80,6,7.0,112,60,2,1,18,8,1,ddos
192.168.1.38,60478,52.59.177.21,80,6,7.178,694,12611,6,12,27,1783,1,injection
192.168.1.31,51734,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,49438,192.168.1.190,80,6,7.0,840,2303,6,7,27,10103,1,ddos
192.168.1.30,34472,192.168.1.190,80,6,7.0,510,2239,4,6,27,543,1,password
192.168.1.195,56204,192.168.1.1,41952,6,7.0,518,4350,7,9,27,20,0,Benign
192.168.1.33,51102,192.168.1.190,80,6,7.0,514,2239,5,6,27,28,1,password
192.168.1.31,45576,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.30,58794,192.168.1.152,80,6,7.0,510,3760,5,6,27,225,1,scanning
192.168.1.36,42292,176.28.50.165,80,6,7.0,474,2226,5,5,27,955,1,injection
192.168.1.31,54602,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.33,34598,176.28.50.165,80,6,7.0,216,164,4,3,19,782,1,injection
192.168.1.30,37106,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,58836,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,injection
